OTU;taxo_1;taxo_2;taxo_3;genus;specie;taxo_3;genus;specie;LSA_feb_16;LCL_feb_16;LSC_aug_16;LCT_oct_16;LCL_sep_16;LSA_oct_16;LSC_may_16;LSA_aug_16;LSC_oct_16;LCT_jul_17;LCL_nov_16;LCL_jul_17;LSA_may_17;LSC_feb_17;LCL_sep_17_F;LCL_sep_17;LCT_sep_17;LCT_sep_17_F;LSA_sep_17;LSA_sep_17_F;LSC_24_aug_17;LSC_jul_17;LSC_jul_17_F;LSC_31_aug_17;LSC_31_aug_17_F;LCL_jul_17_F;LCT_jul_17_F;LCL_may_17;LCL_mar_17;LSC_mar_17;LCL_jan_17;LCT_mar_17;LSA_feb_17;LCL_feb_17;LCT_jan_17;LCT_feb_17;LSA_mar_17;LSC_may_17;LSA_jan_17;LSC_jan_17;LCT_may_17;LSC_mar_16;LSA_jul_17
659;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;26;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
661;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;1;31;3;9;9;1;3;9;3;4;11;22;0;13;22;2;1;23;16;7;62;3;152;223;2;0;54;0;0;0;0;0;0;0;0;0;2;0;0;22;0;0
665;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;4;0;19;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
666;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;7;1;2;6;1;1;0;3;0;6;9;0;4;10;0;0;10;4;1;44;0;43;34;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
668;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;2;14;0;3;0;0;1;1;1;0;3;3;0;0;8;4;1;0;0;3;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
669;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;6;0;0;0;0;0;0;1;0;4;1;0;2;0;0;0;0;1;0;1;0;20;19;0;0;9;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0
670;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;8;0;0;0;0;0;26;0;0;0;0;0;10;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
672;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
673;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;0;7;0;0;0;4;2;5;16;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
676;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;9;3;2;0;0;0;2;0;0;8;2;0;5;4;0;0;1;0;1;9;0;35;47;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
678;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;10;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
679;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;1;1;0;0;0;0;1;1;0;1;4;0;7;3;0;0;0;2;0;1;0;4;14;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
680;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;12
687;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
689;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;2;2;1;0;0;0;0;1;0;0;3;0;2;0;0;0;0;0;1;0;2;19;28;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
691;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;4;0;4;0;14;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
693;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;2;0;0;0;5;0;3;0;0;0;1;1;0;0;0;0;0;0;0;14;2;11;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
694;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
695;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;51
698;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;6;0;0;1;0;1;1;1;0;3;0;0;4;2;0;2;4;2;0;10;3;23;35;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
699;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;6;0;0;0;0;0;1;37;0;0;0;0;0;0;0;0;0;0;0;2;0;23;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;1;0;0;0;0;0;1;0;1;2;0;0;2;0;0;4;2;0;4;0;4;4;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
245;Eukaryota;Alveolata;Ciliophora;OLIGO4;OLIGO4_uncl;Ciliophora;OLIGO4;OLIGO4_uncl;0;0;1;0;0;0;4;14;0;0;0;0;1;5;0;0;0;0;0;0;0;6;2;0;1;0;0;0;0;0;0;4;0;1;0;2;0;0;0;0;0;30;16
417;Eukaryota;Alveolata;Ciliophora;OLIGO4;OLIGO4_uncl;Ciliophora;OLIGO4;OLIGO4_uncl;0;0;1;0;0;0;2;12;0;0;0;0;0;2;0;0;0;0;0;0;3;5;2;4;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;10;7
219;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Oligohymenophorea_uncl;Ciliophora;Oligohymenophorea;Oligohymenophorea_uncl;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;Eukaryota;Alveolata;Ciliophora;Pelagostrombidiidae;Pelagostrombidiidae_uncl;Ciliophora;Pelagostrombidiidae;Pelagostrombidiidae_uncl;0;0;1;2;0;0;293;0;7;0;0;1;0;8;0;0;0;1;0;0;5;1;13;2;2;0;3;0;0;1;0;2;0;0;0;2;0;67;0;0;0;6;0
49;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448;0
118;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;677;0
121;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;0
123;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;841;0
134;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;12;0;0;1140;0;2;0;0;0;0;0;0;0;0;254;0;0;0;0;0;4;0;0;52;0;0;0;0;0;0;0;0;0;0;14;1;0;47;0;0
313;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0
419;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;16;0
440;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;0
606;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;90;0
677;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
794;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0
798;Eukaryota;Alveolata;Ciliophora;Peniculida;Peniculida_uncl;Ciliophora;Peniculida;Peniculida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0
27;Eukaryota;Alveolata;Ciliophora;Philasterida;Philasterida_uncl;Ciliophora;Philasterida;Philasterida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;4;2;17;8;5;4;0;29;0;25;20;0;4874;0
131;Eukaryota;Alveolata;Ciliophora;Philasterida;Philasterida_uncl;Ciliophora;Philasterida;Philasterida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;8;0;0;1;0;3;0;0;5;0;544;0
449;Eukaryota;Alveolata;Ciliophora;Philasterida;Philasterida_uncl;Ciliophora;Philasterida;Philasterida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;7;31;0;0;0;0;0;0;0;1;0;241;0
796;Eukaryota;Alveolata;Ciliophora;Philasterida;Philasterida_uncl;Ciliophora;Philasterida;Philasterida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;130;0
803;Eukaryota;Alveolata;Ciliophora;Philasterida;Philasterida_uncl;Ciliophora;Philasterida;Philasterida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0
811;Eukaryota;Alveolata;Ciliophora;Philasterida;Philasterida_uncl;Ciliophora;Philasterida;Philasterida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;2;0;3;0;2;2;0;321;0
513;Eukaryota;Alveolata;Ciliophora;Pleurostomatida;Pleurostomatida_uncl;Ciliophora;Pleurostomatida;Pleurostomatida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
697;Eukaryota;Alveolata;Ciliophora;Pleurostomatida;Pleurostomatida_uncl;Ciliophora;Pleurostomatida;Pleurostomatida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Spirotrichea_uncl;Ciliophora;Spirotrichea;Spirotrichea_uncl;0;0;9;15;2;0;36;0;0;24;0;20;0;0;0;3;7;0;0;0;32;2;8;5;1;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;13;0;0
793;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Spirotrichea_uncl;Ciliophora;Spirotrichea;Spirotrichea_uncl;0;0;0;1;5;0;1;7;0;3;12;11;0;1;22;6;1;0;0;0;0;1;0;1;0;16;1;30;0;1;0;1;0;2;0;0;0;4;0;2;2;0;4
525;Eukaryota;Alveolata;Ciliophora;Strobilidiidae;Strobilidiidae_uncl;Ciliophora;Strobilidiidae;Strobilidiidae_uncl;0;0;0;0;1;10;0;7;0;0;0;0;3;0;0;0;0;0;10;10;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
87;Eukaryota;Alveolata;Ciliophora;StrobilidiidaeB;StrobilidiidaeB_uncl;Ciliophora;StrobilidiidaeB;StrobilidiidaeB_uncl;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;8;204;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;Eukaryota;Alveolata;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;387;0;0;3;0;0;0;0;8;0;0;0;0;0;0;0;0
144;Eukaryota;Alveolata;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;0;0;0;6;3;0;437;0;2;9;0;1;0;0;0;3;2;0;0;0;1;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;23;0;0
346;Eukaryota;Alveolata;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;0;0;1;6;1;0;833;0;1;11;0;5;0;0;1;2;1;0;0;0;2;3;1;11;1;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;48;0;0
587;Eukaryota;Alveolata;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;9;0;0;3;0;0;0;0;1;0;35;0
785;Eukaryota;Alveolata;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;Ciliophora;StrobilidiidaeC;StrobilidiidaeC_uncl;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
371;Eukaryota;Alveolata;Ciliophora;StrobilidiidaeG;StrobilidiidaeG_uncl;Ciliophora;StrobilidiidaeG;StrobilidiidaeG_uncl;0;0;0;0;0;0;44;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;55;0;0;0;0;0;0;0;9;0;1;0;0;0
85;Eukaryota;Alveolata;Ciliophora;StrobilidiidaeH;StrobilidiidaeH_uncl;Ciliophora;StrobilidiidaeH;StrobilidiidaeH_uncl;0;0;4;8;0;0;326;0;0;3;0;0;0;0;0;0;0;10;0;0;55;2;18;6;8;0;4;0;0;27;0;8;0;0;27;6;0;66;1;1;57;3;0
406;Eukaryota;Alveolata;Ciliophora;Strombidiida;Strombidiida_uncl;Ciliophora;Strombidiida;Strombidiida_uncl;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;56;0;0;0;0;0;0;0;13;0;7;0;0;0
468;Eukaryota;Alveolata;Ciliophora;Strombidiida;Strombidiida_uncl;Ciliophora;Strombidiida;Strombidiida_uncl;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;53;0;3;0;0;0;0;0;7;0;15;0;0;0
781;Eukaryota;Alveolata;Ciliophora;Strombidiida;Strombidiida_uncl;Ciliophora;Strombidiida;Strombidiida_uncl;0;0;0;0;0;0;19;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;16;0;0;0;0;0
10;Eukaryota;Alveolata;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;0;0;10;8;0;0;409;0;2;56;0;0;0;0;0;0;1;0;0;0;0;2;12;8;2;0;2;0;0;14;0;2;0;0;0;0;0;163;0;0;31;0;0
17;Eukaryota;Alveolata;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;0;0;0;0;0;0;1;0;0;0;0;0;0;259;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;354;75;101;0;68;13;9;0;4;0;733;0;61;0
75;Eukaryota;Alveolata;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;0;0;0;0;128;32;0;171;0;0;223;114;11;0;167;114;0;0;3;0;0;0;0;0;0;117;0;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271
188;Eukaryota;Alveolata;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;0;0;1;23;2;0;176;0;3;43;0;91;0;0;0;0;1;7;0;0;57;6;32;28;1;0;16;0;0;31;0;25;1;0;0;0;0;80;0;0;155;0;0
206;Eukaryota;Alveolata;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;0;0;2;25;2;0;139;0;4;32;0;73;0;0;0;0;1;8;0;0;48;4;19;21;1;1;9;0;0;34;0;15;0;0;0;0;0;59;0;0;126;0;0
553;Eukaryota;Alveolata;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;0;0;6;9;0;0;36;0;3;24;0;0;0;0;0;0;6;0;0;0;1;9;7;10;1;0;0;0;0;3;0;2;0;0;0;0;0;35;0;1;13;0;0
556;Eukaryota;Alveolata;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;Ciliophora;StrombidiidaA;StrombidiidaA_uncl;0;0;0;0;18;3;0;15;0;0;46;22;0;0;50;15;0;0;1;0;0;0;0;0;0;31;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
398;Eukaryota;Alveolata;Ciliophora;TIN3;TIN3_uncl;Ciliophora;TIN3;TIN3_uncl;0;0;0;0;0;0;0;66;0;0;0;0;7;2;0;0;0;0;17;52;4;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
54;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;1;0;0;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
58;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;7;0;330;0;1;0;1;0;0;0;2;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;13;0;0;0;0;0;6;0;0;3;0;0
77;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;6;101;0;0;2;0;1;6;0;0;0;0;0;0;7;590;0;0;10;10;30;4;3;0;85;0;0;0;0;0;0;0;0;0;0;1;0;1;26;0;0
91;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;3;2;0;0;159;0;0;6;0;0;0;0;0;1;1;0;0;0;0;1;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;2;0;0
138;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;4;0;0;418;0;8;3;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0
179;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;0;0;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
233;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;1;0;0;13;180;0;0;5;0;0;24;1;0;0;3;0;0;0;0;2;0;0;0;0;1;0;3;2;0;7;0;0;0;2;0;10;0;0;1;2;0
254;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
271;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;78;0;0;2;0;16;38;0;0;1;0;0;63;2;2;0;1;2;1;0;0;0;4;5;1;3;0;4;1;0;3;5;0;1;2;1;2;7;1;0;3;1;0
317;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;20;5;0;0;2;0;0;12;0;0;0;0;0;0;8;0;0;0;4;11;4;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0
328;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;0;0;65;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;7;10;0;0;7;3;0;4;0;37;0;12;0
408;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;14;0;0;1;0;0;13;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;3;3;0;0
409;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;1;1;0;2;113;0;0;3;0;0;10;1;0;0;2;0;0;0;0;0;3;1;0;0;0;0;1;7;0;28;0;0;0;1;0;11;0;1;1;1;0
493;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;2;1;0;0;245;0;0;4;1;0;0;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
651;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
721;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;11;0;1;0;0;0;0;14;0;0;7;17;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
738;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
820;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0
829;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;Dinoflagellata;Dinophyceae;Dinophyceae_uncl;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
