OTU;taxo1;taxo2;taxo3;taxo4;taxo5;taxo6;taxo7;taxo8;LSA_feb_16;LCL_feb_16;LSC_aug_16;LCT_oct_16;LCL_sep_16;LSA_oct_16;LSC_may_16;LSA_aug_16;LSC_oct_16;LCT_jul_17;LCL_nov_16;LCL_jul_17;LSA_may_17;LSC_feb_17;LCL_sep_17_F;LCL_sep_17;LCT_sep_17;LCT_sep_17_F;LSA_sep_17;LSA_sep_17_F;LSC_24_aug_17;LSC_jul_17;LSC_jul_17_F;LSC_31_aug_17;LSC_31_aug_17_F;LCL_jul_17_F;LCT_jul_17_F;LCL_may_17;LCL_mar_17;LSC_mar_17;LCL_jan_17;LCT_mar_17;LSA_feb_17;LCL_feb_17;LCT_jan_17;LCT_feb_17;LSA_mar_17;LSC_may_17;LSA_jan_17;LSC_jan_17;LCT_may_17;LSC_mar_16;LSA_jul_17
416;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Nitrosomonadaceae;966-1;Unclassified;Unclassified;0;0;12;0;146;4;0;10;1;1;1;6;0;0;4;28;0;0;1;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
338;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;AAP99;Unclassified;Unclassified;0;0;50;1;0;0;14;0;20;0;2;0;0;1;0;1;0;0;0;0;22;24;30;9;40;2;56;0;0;0;0;0;0;0;1;0;0;4;0;0;1;0;0
594;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Agitococcus;lubricus;Unclassified;0;1;1;0;1;0;10;0;0;1;3;0;2;0;0;0;0;2;0;0;1;2;0;0;3;0;0;3;1;1;1;0;0;0;0;0;0;6;0;0;0;1;0
80;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Hongiella;Unclassified;3;1;0;0;354;393;0;747;0;0;772;143;83;0;22;117;0;0;56;31;2;0;0;0;0;1;1;32;6;0;65;0;6;21;0;0;2;0;8;0;0;0;82
648;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Unclassified;Unclassified;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;28;0;41;0;0;0;0
431;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;alpha I cluster;Unclassified;Unclassified;0;52;16;5;10;0;88;0;24;5;89;16;4;43;0;4;9;0;0;0;10;12;3;13;22;1;5;14;9;62;20;3;0;30;4;3;3;120;0;17;12;232;0
865;Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Nostocaceae;Aphanizomenon;MDT14a;Unclassified;0;0;0;0;4;116;0;72;1;0;1;0;1;0;0;0;0;0;93;57;1;0;3;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42
131;Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Nostocaceae;Aphanizomenon;NIES81;Unclassified;0;0;28;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;1;68;49;128;128;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Nostocaceae;Aphanizomenon;NIES81;Unclassified;0;0;11;0;0;0;1;0;74;0;0;0;0;0;0;1;0;0;0;0;57;48;112;107;179;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2
731;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Aquabacterium;Unclassified;Unclassified;0;2;3;5;20;1;1;2;2;1;6;0;3;2;1;2;0;1;0;0;3;2;1;0;2;1;2;0;0;2;1;4;0;1;2;18;0;0;0;0;1;1;1
319;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;Arcicella;Unclassified;Unclassified;0;0;0;9;0;0;150;0;0;2;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;1;5;0;0;0;2;4;145;0;0;306;23;0
670;Bacteria;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Unclassified;Unclassified;0;3;0;0;0;133;0;4;0;0;19;1;0;1;0;2;0;0;3;0;0;0;0;1;0;0;0;33;16;5;1;0;2;8;0;0;10;1;0;1;0;5;0
737;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Unclassified;Unclassified;59;0;0;0;0;1;0;6;0;0;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;4;0;14;0;0;0;1
599;Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas;Unclassified;Unclassified;0;1;0;0;8;1;24;2;0;0;15;1;3;2;3;11;0;0;1;7;2;0;1;1;6;32;1;36;2;0;2;3;4;0;2;0;0;5;11;0;1;0;0
294;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Bacteriovorax;Unclassified;Unclassified;35;2;5;3;0;0;138;0;5;7;188;0;12;8;0;0;4;6;0;3;7;6;4;41;42;26;66;9;23;9;17;34;5;26;17;37;18;81;4;0;0;1;17
729;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;RIFCSPHIGHO2;Unclassified;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1;0;0;0
671;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Unclassified;Unclassified;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;6;0;0;1;1;5;3;36;52;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
395;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Unclassified;Unclassified;0;0;1;3;1;0;1;65;0;0;0;0;0;0;0;1;0;0;278;101;0;0;0;2;3;0;5;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;4
855;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Grylloblatta;bifratrilecta;Unclassified;Unclassified;0;0;0;0;10;1;0;1;0;0;5;3;0;0;22;17;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
220;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanosprillales;Pseudohongiellaceae;BIyi10;Unclassified;Unclassified;2;96;0;0;2;2;0;1;0;0;285;0;20;0;25;14;0;0;0;0;3;0;0;0;1;12;0;2;52;0;180;0;49;77;0;0;10;2;7;0;0;0;1
389;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19;Blfdi19;Unclassified;Unclassified;0;0;24;0;4;4;0;6;16;0;0;52;0;0;7;45;22;0;1;2;2;242;55;6;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
367;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;Unclassified;Unclassified;0;2;0;0;0;0;2;0;0;0;0;0;0;0;20;21;25;13;10;11;12;24;2;3;5;6;8;87;44;41;65;13;11;14;6;39;5;3;3;1;2;32;0
564;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Unclassified;Unclassified;222;3;0;3;0;5;12;0;0;0;3;0;5;2;0;0;1;0;0;0;0;2;1;0;0;1;0;1;1;1;0;1;1;0;0;0;2;0;0;0;0;1;0
809;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;vesicularis;Unclassified;7;1;0;0;0;1;0;1;0;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;1;4;5;5;6;0;0;8;1;0;1;0;2;0;1;0;0;11;0
172;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prolixibacteraceae;BSV13;Unclassified;Unclassified;0;0;0;0;0;1;6;0;0;0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0;19;1;0;47;1;151;0;0;1199;504;2;14;0;0;0;83;0
514;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;Unclassified;Unclassified;0;0;0;0;0;1;1;0;0;0;2;0;0;0;6;13;25;9;2;6;21;6;0;0;1;1;6;17;11;3;26;13;5;5;14;9;1;0;1;0;0;0;0
773;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;C39;Unclassified;Unclassified;0;0;0;0;1;12;0;1;0;0;1;0;1;29;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;0;1;0;1;0;0;0
109;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospraceae;Candidatus Aquirestis;Unclassified;Unclassified;119;53;20;0;793;216;0;307;55;0;114;45;132;14;20;211;0;0;55;131;35;155;52;2;13;6;4;110;22;8;132;0;147;30;0;0;22;0;805;5;0;0;84
647;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Arcanobacter ;Candidatus lacustris;Unclassified;0;0;0;2;0;0;4;0;2;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
383;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Cryptoprodotis;Unclassified;Unclassified;0;0;2;8;3;0;10;0;13;2;2;1;5;31;0;0;0;40;0;1;1;1;9;1;6;4;210;1;0;6;0;51;4;1;59;25;0;1;9;2;29;0;1
362;Bacteria;Proteobacteria;Gammaproteobacteria;Piscirickettsiales;Piscirickettsiaceae;Candidatus Endoecteinascidia;Unclassified;Unclassified;0;0;1;0;0;0;0;5;12;0;0;0;0;1;0;0;0;0;0;0;14;10;6;16;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
837;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Finniella;Unclassified;Unclassified;0;0;0;7;0;1;41;30;42;0;0;0;0;4;0;0;3;4;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;2;3;0;6;0;0;0;0;1
448;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Intestinusbacter;Candidatus nucleariae;Unclassified;0;0;8;21;6;9;67;4;23;7;1;0;0;16;1;2;11;13;0;0;1;8;9;8;25;0;70;0;2;3;1;9;0;2;6;6;0;5;0;0;4;4;2
209;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Megaira;Unclassified;Unclassified;38;7;8;28;23;5;79;4;54;21;83;19;4;90;11;3;9;18;5;8;1;7;18;19;41;10;62;30;6;11;5;6;10;2;17;12;5;43;2;43;6;5;5
276;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Megaira;Unclassified;Unclassified;107;0;28;147;5;19;92;18;89;14;3;0;5;4;2;3;11;25;11;10;5;9;19;21;38;0;47;0;0;5;0;8;39;2;13;1;1;75;4;1;10;1;23
184;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Gallionellaceae;Candidatus Nitrotoga;Unclassified;Unclassified;0;101;0;1;0;5;4;0;1;0;17;0;0;1394;0;0;0;3;1;2;3;0;6;0;1;0;68;1;60;90;14;3;9;23;1;1;7;4;0;11;0;3;0
345;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;Candidatus Planktophila;Unclassified;Unclassified;7;11;11;7;17;6;8;6;12;0;16;11;2;0;29;47;2;7;22;12;4;3;1;0;6;52;1;148;10;3;14;0;15;31;6;2;5;13;5;0;1;7;8
91;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;Candidatus Planktophila;Unclassified;Unclassified;1;59;12;29;11;9;63;1;76;4;36;9;6;75;19;46;11;88;15;11;19;1;16;4;36;36;72;46;31;97;31;52;28;59;58;68;5;88;7;15;35;88;9
646;Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae;Candidatus Renichlamydia;Candidatus Rhabdochlamydia;Unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;15;10;10;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
757;Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae;Candidatus Renichlamydia;Candidatus Rhabdochlamydia;Unclassified;0;0;11;0;38;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;3;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
422;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Unclassified;Unclassified;2;2;113;2;2;0;27;0;9;0;2;0;0;0;0;0;3;0;0;0;8;17;6;15;51;0;1;0;0;1;1;1;9;0;0;0;5;8;0;0;0;9;0
46;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Unclassified;Unclassified;374;104;238;651;0;6;4030;1;199;97;4;0;102;72;0;0;68;53;0;0;57;43;44;27;166;12;50;5;1;35;3;62;29;0;514;55;7;430;22;7;224;492;0
130;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Unclassified;Unclassified;11;554;3;2;25;2;60;0;45;1;189;2;2;271;0;1;1;1;0;0;5;0;1;0;15;0;3;5;13;17;59;94;214;38;3;12;5;22;7;16;0;99;0
881;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Unclassified;Unclassified;0;0;0;0;0;4;1;39;0;0;1;1;1;0;0;1;0;0;16;32;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;19;2;0;0;0;2;6
178;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Cephaloticoccus;Unclassified;Unclassified;0;0;0;1;1;0;1;0;0;0;6;0;0;0;1;11;1;24;0;0;18;2;2;6;12;9;54;5;2;1;2;6;12;1;23;10;2;1;4;0;9;2;0
339;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Cephaloticoccus;Unclassified;Unclassified;49;10;11;4;85;0;15;0;18;3;89;15;8;23;43;133;26;352;0;1;95;39;39;19;33;225;1297;60;53;26;42;183;137;62;800;329;37;15;37;16;171;26;6
468;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Chitinophagaceae;Unclassified;Unclassified;15;24;24;4;8;0;27;0;75;4;13;11;0;16;4;2;1;1;0;0;0;0;0;2;5;0;0;25;13;0;16;1;3;13;22;4;1;1;0;5;1;0;0
690;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Unclassified;Unclassified;0;0;40;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;61;22;17;30;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
575;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Unclassified;Unclassified;0;0;0;0;0;0;0;0;9;0;0;0;0;6;0;0;0;1;0;0;3;0;19;4;16;0;7;0;1;0;0;71;0;0;26;5;3;0;0;2;0;0;0
89;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Unclassified;Unclassified;0;0;36;646;0;0;4;0;179;0;0;0;0;19;0;0;113;1549;0;0;56;8;79;17;59;0;165;0;0;11;0;187;0;0;1359;552;0;4;1;14;0;10;0
104;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Unclassified;Unclassified;0;0;6;0;0;0;0;0;22;0;0;0;0;203;0;0;0;17;0;0;30;15;48;35;107;0;83;1;0;28;0;1498;0;0;529;309;0;9;0;135;0;106;0
425;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Unclassified;Unclassified;0;0;0;3;0;44;0;136;0;0;0;0;0;0;0;0;0;1;69;90;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;39
135;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Unclassified;Unclassified;9;0;72;0;0;65;2;61;10;0;0;0;10;60;0;0;0;5;133;147;57;26;21;30;56;0;827;0;0;8;0;10;31;0;2;0;3;14;68;20;2;7;55
518;Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;CL500-29;marine group;Unclassified;0;3;0;0;1;0;0;0;4;0;5;0;0;1;1;6;0;12;1;0;3;0;2;0;3;30;117;0;14;0;6;5;4;27;7;2;3;0;0;2;0;0;0
529;Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;CL500-29;marine group;Unclassified;2;12;0;0;6;0;0;0;2;0;16;4;0;6;14;58;0;4;0;0;4;1;22;2;3;11;36;6;22;7;15;11;1;37;5;2;1;1;2;5;0;2;0
622;Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;CL500-29;marine group;Unclassified;0;2;0;0;0;0;0;0;3;0;15;0;3;2;6;8;0;6;3;5;1;0;8;0;3;36;78;2;2;0;8;5;8;16;9;2;0;0;14;1;0;0;3
445;Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;CL500-29;marine group;Unclassified;0;10;1;0;15;3;1;6;8;0;1;0;2;9;13;74;0;0;34;41;4;0;6;1;3;15;0;1;2;0;5;0;14;4;0;0;1;0;25;10;0;1;10
849;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Crater Lake CL120-56;Unclassified;9;0;0;0;0;0;1;0;4;0;0;0;2;21;0;0;0;0;0;0;1;0;19;0;1;0;7;0;0;1;0;0;63;0;0;0;6;1;114;3;0;0;0
692;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Crater Lake CL120-56;Unclassified;10;0;0;0;0;0;13;0;2;0;0;0;0;107;0;0;0;1;0;0;0;0;25;0;2;0;92;0;0;5;0;7;68;0;1;0;55;9;79;21;12;2;0
139;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Crater Lake CL120-56;Unclassified;30;0;0;1;0;0;92;0;23;0;1;0;8;544;0;0;0;34;0;0;9;6;254;5;16;0;898;0;2;18;0;38;826;0;2;6;202;38;755;110;74;17;0
381;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;0;12;7;0;0;0;1;13;32;0;0;0;0;0;0;2;0;2;2;11;194;23;45;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
877;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;0;4;2;0;0;0;0;7;15;0;0;1;0;0;0;3;0;3;3;9;120;24;22;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;83;1940;4;0;1;2;34;4;95;0;29;0;444;34;3;0;0;0;2;1;5;7;10;9;22;17;1;289;3447;4;380;0;1853;1380;1;0;1116;19;1129;1;0;2;0
723;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;0;6;0;2;1;0;4;46;0;0;0;0;0;0;0;0;0;2;1;7;77;27;41;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
32;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;0;224;36;42;3;4;24;106;461;0;2;5;0;11;40;36;0;50;44;137;1115;499;325;329;19;25;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;7
811;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;0;0;0;2;5;0;82;0;0;0;0;0;0;42;115;0;0;75;86;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;55
629;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;30;3;2;0;0;12;0;15;179;0;0;0;29;0;5;5;0;0;53;63;22;72;30;86;68;8;0;5;1;0;0;0;127;4;0;0;12;0;138;0;0;0;64
751;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;0;0;0;2;6;0;99;0;0;0;0;0;0;35;89;0;0;80;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66
195;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;1313;2;0;2;0;5;2;2;4;0;1;0;44;13;2;0;1;0;16;5;2;8;1;3;0;20;1;10;2;1;2;0;191;3;0;0;12;1;332;2;0;0;85
192;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;17;37;0;8;32;22;76;4693;0;1;0;4;1;0;0;0;0;197;158;276;498;599;1222;1328;0;2;4;18;2;2;0;9;14;0;1;11;13;10;2;1;0;111
39;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;36;514;0;1;59;120;11;302;0;0;17;69;145;9;33;127;0;0;435;502;0;0;2;0;1;14;6;90;809;5;81;0;835;280;0;0;260;8;713;0;0;0;331
265;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;1559;10;0;0;3;51;8;26;21;1;0;0;207;63;3;1;0;1;50;57;12;2;9;12;21;117;8;51;8;5;5;0;822;7;0;0;80;5;1592;12;0;3;467
64;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;0;0;0;622;160;0;695;0;0;7;754;7;0;375;1137;0;0;845;857;0;0;0;0;0;135;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;526
161;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;1242;5;111;411;3;42;11;131;882;525;1;1;152;50;64;151;285;1;591;628;544;1447;561;953;964;88;52;33;5;6;2;0;615;7;0;0;61;9;1167;6;0;0;613
59;Bacteria;Planctomycetes;Phycispaerae;Phycispaerales;Phycispaeraceae;CL500-3;Unclassified;Unclassified;0;0;0;0;21;38;0;1168;0;0;1;0;1;0;415;1284;0;0;856;880;0;0;0;2;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;816
557;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;clade BD1-7;Unclassified;Unclassified;23;4;28;0;0;5;3;5;35;0;2;0;17;0;0;0;0;0;14;6;6;0;5;8;38;1;0;0;9;0;15;0;42;2;0;0;5;0;24;0;0;0;6
287;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;CM1G08;Unclassified;Unclassified;55;198;10;28;114;75;12;30;112;0;185;34;98;62;28;209;25;48;32;24;23;17;39;13;38;36;162;256;216;38;428;187;153;596;75;61;26;16;88;71;36;49;32
683;Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Crater Lake CL500-52;Unclassified;Unclassified;0;0;2;0;26;2;0;0;2;0;9;2;0;1;5;16;0;0;0;0;8;1;1;3;8;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2
794;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Crenothrix;Unclassified;Unclassified;0;1;0;0;3;2;28;0;3;0;31;1;2;31;0;0;0;0;0;1;3;2;0;1;1;1;0;1;5;2;1;0;0;3;0;0;7;19;0;5;0;4;0
493;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Crenothrix;Unclassified;Unclassified;0;9;0;0;2;0;12;0;0;0;173;1;0;0;2;1;0;0;0;0;0;0;1;0;0;50;0;0;17;2;134;0;0;27;0;0;0;1;0;0;0;0;0
434;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Cryobacterium;Unclassified;Unclassified;1;4;0;2;3;0;4;0;2;0;2;1;0;0;0;3;2;0;0;0;4;1;0;0;4;0;5;2;66;12;8;2;5;9;3;0;296;42;11;1;11;44;0
824;Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Nostocaceae;Cuspdothrix;LMECYA-163;Unclassified;0;0;0;0;0;10;0;47;0;0;0;0;0;0;0;0;0;1;112;58;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
13;Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Nostocaceae;Cuspdothrix;LMECYA-163;Unclassified;0;0;0;0;0;83;0;913;0;0;0;0;1;0;0;0;0;0;831;869;0;0;3;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1328
652;Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Cyanobium;PCC-6307;Unclassified;0;0;0;0;1;1;0;0;0;0;0;1;135;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;20;0;0;0;0
454;Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Cyanobium;PCC-6307;Unclassified;0;0;5;9;0;0;18;0;8;27;0;0;294;1;0;0;101;0;0;0;2;5;11;9;4;1;4;0;0;1;0;0;4;0;0;0;0;0;6;0;0;0;0
581;Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Cyanobium;PCC-6307;Unclassified;0;11;0;0;17;2;1;0;0;0;32;7;80;0;46;13;0;0;0;0;0;1;0;0;0;52;1;2;1;0;6;0;2;1;0;0;0;0;5;0;0;0;0
229;Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Cyanobium;PCC-6307;Unclassified;0;0;25;6;47;1;128;1;45;13;22;21;401;4;23;3;20;14;0;1;2;11;22;0;7;36;694;3;0;0;0;4;0;0;2;0;0;2;1;0;5;5;1
817;Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Cyanobium;PCC-6307;Unclassified;0;0;1;0;0;0;1;2;1;0;0;0;58;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;13;0;0;0;2
309;Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Cyanobium;PCC-6307;Unclassified;0;18;1;20;25;0;5;0;25;0;2;19;0;0;46;19;12;0;0;0;6;5;9;6;7;298;1;2;4;0;0;0;0;0;0;0;1;0;0;0;1;0;3
